,image_path,mask_path
607,Polyp_dataset/PNG/Original/95.png,Polyp_dataset/PNG/Ground Truth/95.png
608,Polyp_dataset/PNG/Original/96.png,Polyp_dataset/PNG/Ground Truth/96.png
609,Polyp_dataset/PNG/Original/97.png,Polyp_dataset/PNG/Ground Truth/97.png
610,Polyp_dataset/PNG/Original/98.png,Polyp_dataset/PNG/Ground Truth/98.png
611,Polyp_dataset/PNG/Original/99.png,Polyp_dataset/PNG/Ground Truth/99.png
612,seg-data/images/cju83yddek68q0850d2x7zfkm.jpg,seg-data/masks/cju83yddek68q0850d2x7zfkm.jpg
613,seg-data/images/cju2mfjndoz700988b9lc3zeq.jpg,seg-data/masks/cju2mfjndoz700988b9lc3zeq.jpg
614,seg-data/images/cju7cq6su27qv075574dir0r3.jpg,seg-data/masks/cju7cq6su27qv075574dir0r3.jpg
615,seg-data/images/cju5g163vd6mt0817uccuga6u.jpg,seg-data/masks/cju5g163vd6mt0817uccuga6u.jpg
616,seg-data/images/cju6wjm81vgsc0987enk9n3pr.jpg,seg-data/masks/cju6wjm81vgsc0987enk9n3pr.jpg
617,seg-data/images/cju2u2b9o4zvp08788qb9nqxj.jpg,seg-data/masks/cju2u2b9o4zvp08788qb9nqxj.jpg
618,seg-data/images/cju8brv16rx7f0818uf5n89pv.jpg,seg-data/masks/cju8brv16rx7f0818uf5n89pv.jpg
619,seg-data/images/cju2ro5jqsy680988pi6qsujw.jpg,seg-data/masks/cju2ro5jqsy680988pi6qsujw.jpg
620,seg-data/images/cju8czvnztbf40871b4m7t78w.jpg,seg-data/masks/cju8czvnztbf40871b4m7t78w.jpg
621,seg-data/images/cju1f320ewfyu0988ndz6blh5.jpg,seg-data/masks/cju1f320ewfyu0988ndz6blh5.jpg
622,seg-data/images/cju2r7h21sj9608354gzks3ae.jpg,seg-data/masks/cju2r7h21sj9608354gzks3ae.jpg
623,seg-data/images/cju89y9h0puti0818i5yw29e6.jpg,seg-data/masks/cju89y9h0puti0818i5yw29e6.jpg
624,seg-data/images/cju42qet0lsq90871e50xbnuv.jpg,seg-data/masks/cju42qet0lsq90871e50xbnuv.jpg
625,seg-data/images/cju1fj6axwfp30835ukhuzhw9.jpg,seg-data/masks/cju1fj6axwfp30835ukhuzhw9.jpg
626,seg-data/images/cju5fb86jd1jp0755b1ukbhq5.jpg,seg-data/masks/cju5fb86jd1jp0755b1ukbhq5.jpg
627,seg-data/images/cju2sggy13na70855tbeoqgha.jpg,seg-data/masks/cju2sggy13na70855tbeoqgha.jpg
628,seg-data/images/cju1ffnjn6ctm08015perkg37.jpg,seg-data/masks/cju1ffnjn6ctm08015perkg37.jpg
629,seg-data/images/cju1fr4etsmrr09933u4t4aql.jpg,seg-data/masks/cju1fr4etsmrr09933u4t4aql.jpg
630,seg-data/images/cju7ev2b12owa08500bpfpwyw.jpg,seg-data/masks/cju7ev2b12owa08500bpfpwyw.jpg
631,seg-data/images/cju410dnfl0960755y8lu8d79.jpg,seg-data/masks/cju410dnfl0960755y8lu8d79.jpg
632,seg-data/images/cju8bljw9rqk20801kr54akrl.jpg,seg-data/masks/cju8bljw9rqk20801kr54akrl.jpg
633,seg-data/images/cju2mh8t6p07008350e01tx2a.jpg,seg-data/masks/cju2mh8t6p07008350e01tx2a.jpg
634,seg-data/images/cju1aqqv02qwz0878a5cyhr67.jpg,seg-data/masks/cju1aqqv02qwz0878a5cyhr67.jpg
635,seg-data/images/cju30u1hbakn808019g15nb8b.jpg,seg-data/masks/cju30u1hbakn808019g15nb8b.jpg
636,seg-data/images/cju40jl7skiuo0817p0smlgg8.jpg,seg-data/masks/cju40jl7skiuo0817p0smlgg8.jpg
637,seg-data/images/cju32l161bi1v07990vm376in.jpg,seg-data/masks/cju32l161bi1v07990vm376in.jpg
638,seg-data/images/cju8bff9nrfi10850fmfzbf8v.jpg,seg-data/masks/cju8bff9nrfi10850fmfzbf8v.jpg
639,seg-data/images/cju5yjq1pmlgc0801z0t24bly.jpg,seg-data/masks/cju5yjq1pmlgc0801z0t24bly.jpg
640,seg-data/images/cju87mrypnb1e0818scv1mxxg.jpg,seg-data/masks/cju87mrypnb1e0818scv1mxxg.jpg
641,seg-data/images/cju5es375cnzy0801nkq35ffs.jpg,seg-data/masks/cju5es375cnzy0801nkq35ffs.jpg
642,seg-data/images/cju336l68y7if0993wf092166.jpg,seg-data/masks/cju336l68y7if0993wf092166.jpg
643,seg-data/images/cju8b1v3br45u087189kku66u.jpg,seg-data/masks/cju8b1v3br45u087189kku66u.jpg
644,seg-data/images/cju8432cmkgq90871cxe4iptl.jpg,seg-data/masks/cju8432cmkgq90871cxe4iptl.jpg
645,seg-data/images/cju34ymm8d6700799uop0cw33.jpg,seg-data/masks/cju34ymm8d6700799uop0cw33.jpg
646,seg-data/images/cju858eswlepn0871pzvdrhj1.jpg,seg-data/masks/cju858eswlepn0871pzvdrhj1.jpg
647,seg-data/images/cju7f5ghb2r5s0801chwkxxh9.jpg,seg-data/masks/cju7f5ghb2r5s0801chwkxxh9.jpg
648,seg-data/images/cju7fbndk2sl608015ravktum.jpg,seg-data/masks/cju7fbndk2sl608015ravktum.jpg
649,seg-data/images/cju2sszfq3uye0878sucelzk2.jpg,seg-data/masks/cju2sszfq3uye0878sucelzk2.jpg
650,seg-data/images/cju5cetivauok0987ok3e5bre.jpg,seg-data/masks/cju5cetivauok0987ok3e5bre.jpg
651,seg-data/images/cju7dglf226g50987ohbthl19.jpg,seg-data/masks/cju7dglf226g50987ohbthl19.jpg
652,seg-data/images/cju8chdlqsu620755azjty1tj.jpg,seg-data/masks/cju8chdlqsu620755azjty1tj.jpg
653,seg-data/images/cju3tvffffx5f0818t5ov22al.jpg,seg-data/masks/cju3tvffffx5f0818t5ov22al.jpg
654,seg-data/images/cju1ftaji6isw0855108yqcse.jpg,seg-data/masks/cju1ftaji6isw0855108yqcse.jpg
655,seg-data/images/cju1ats0y372e08011yazcsxm.jpg,seg-data/masks/cju1ats0y372e08011yazcsxm.jpg
656,seg-data/images/cju2rqo702wpx0855fn7d5cxh.jpg,seg-data/masks/cju2rqo702wpx0855fn7d5cxh.jpg
657,seg-data/images/cju1cnnziug1l0835yh4ropyg.jpg,seg-data/masks/cju1cnnziug1l0835yh4ropyg.jpg
658,seg-data/images/cju3ttznuftyf09875t11850w.jpg,seg-data/masks/cju3ttznuftyf09875t11850w.jpg
659,seg-data/images/cju1egx9pvz2n0988eoy8jp23.jpg,seg-data/masks/cju1egx9pvz2n0988eoy8jp23.jpg
660,seg-data/images/cju2iatlki5u309930zmgkv6h.jpg,seg-data/masks/cju2iatlki5u309930zmgkv6h.jpg
661,seg-data/images/cju7d7aut2a2p0818z4uxc6cd.jpg,seg-data/masks/cju7d7aut2a2p0818z4uxc6cd.jpg
662,seg-data/images/cju3xtufwiv9c0818djsc4cqd.jpg,seg-data/masks/cju3xtufwiv9c0818djsc4cqd.jpg
663,seg-data/images/cju8b2rmgr52s0801p54eyflx.jpg,seg-data/masks/cju8b2rmgr52s0801p54eyflx.jpg
664,seg-data/images/cju3xiic0ilzp0850lusrb42j.jpg,seg-data/masks/cju3xiic0ilzp0850lusrb42j.jpg
665,seg-data/images/cju7frtqu2xa20818wq8r9fzf.jpg,seg-data/masks/cju7frtqu2xa20818wq8r9fzf.jpg
666,seg-data/images/cju77196iyshb0850ycbto50a.jpg,seg-data/masks/cju77196iyshb0850ycbto50a.jpg
667,seg-data/images/cju7do8c72dbo0801vxfzxdc4.jpg,seg-data/masks/cju7do8c72dbo0801vxfzxdc4.jpg
668,seg-data/images/cju6yxyt0wh080871sqpepu47.jpg,seg-data/masks/cju6yxyt0wh080871sqpepu47.jpg
669,seg-data/images/cju7azuu31mia0801pf9ib5ed.jpg,seg-data/masks/cju7azuu31mia0801pf9ib5ed.jpg
670,seg-data/images/cju7bduyq1rjf08719giru9ho.jpg,seg-data/masks/cju7bduyq1rjf08719giru9ho.jpg
671,seg-data/images/cju7dtb1e2j0t0818deq51ib3.jpg,seg-data/masks/cju7dtb1e2j0t0818deq51ib3.jpg
672,seg-data/images/cju2lejzcy4pc0878c9rlonot.jpg,seg-data/masks/cju2lejzcy4pc0878c9rlonot.jpg
673,seg-data/images/cju2ti1du4idn0878giuozonw.jpg,seg-data/masks/cju2ti1du4idn0878giuozonw.jpg
674,seg-data/images/cju2xa3i4y0160988i679zsqd.jpg,seg-data/masks/cju2xa3i4y0160988i679zsqd.jpg
675,seg-data/images/cju8418jhkf7d0818ga2v0xq0.jpg,seg-data/masks/cju8418jhkf7d0818ga2v0xq0.jpg
676,seg-data/images/cju1cyjb5qtie0993njqne9m3.jpg,seg-data/masks/cju1cyjb5qtie0993njqne9m3.jpg
677,seg-data/images/cju32a52lb9rc0799xi40qs00.jpg,seg-data/masks/cju32a52lb9rc0799xi40qs00.jpg
678,seg-data/images/cju30ftgja7170855xl9bkdm0.jpg,seg-data/masks/cju30ftgja7170855xl9bkdm0.jpg
679,seg-data/images/cju7csvlb22fr0850lvm45n3x.jpg,seg-data/masks/cju7csvlb22fr0850lvm45n3x.jpg
680,seg-data/images/cju8b8yair65w09878pyqtr96.jpg,seg-data/masks/cju8b8yair65w09878pyqtr96.jpg
681,seg-data/images/cju1g20bdwq6u0835e16xugcd.jpg,seg-data/masks/cju1g20bdwq6u0835e16xugcd.jpg
682,seg-data/images/cjyzu9th0qt4r0a46pyl4zik0.jpg,seg-data/masks/cjyzu9th0qt4r0a46pyl4zik0.jpg
683,seg-data/images/cju6wt9jvvn500871hjn3t3g0.jpg,seg-data/masks/cju6wt9jvvn500871hjn3t3g0.jpg
684,seg-data/images/cju77u1sjz77b0817ft44r3fk.jpg,seg-data/masks/cju77u1sjz77b0817ft44r3fk.jpg
685,seg-data/images/cju7druhp2gp308715i6km7be.jpg,seg-data/masks/cju7druhp2gp308715i6km7be.jpg
686,seg-data/images/cju5vgawslbe30987ndeepc1b.jpg,seg-data/masks/cju5vgawslbe30987ndeepc1b.jpg
687,seg-data/images/cju2nsmwjlzyl0993jl80chvz.jpg,seg-data/masks/cju2nsmwjlzyl0993jl80chvz.jpg
688,seg-data/images/cju84hibuktj80871u519o71q.jpg,seg-data/masks/cju84hibuktj80871u519o71q.jpg
689,seg-data/images/cju0tl3uz8blh0993wxvn7ly3.jpg,seg-data/masks/cju0tl3uz8blh0993wxvn7ly3.jpg
690,seg-data/images/cju5boicjagt20871b1fotkh4.jpg,seg-data/masks/cju5boicjagt20871b1fotkh4.jpg
691,seg-data/images/cju8bop5jrsid08716i24fqda.jpg,seg-data/masks/cju8bop5jrsid08716i24fqda.jpg
692,seg-data/images/cju8bk8oirjhw0817hgkua2w8.jpg,seg-data/masks/cju8bk8oirjhw0817hgkua2w8.jpg
693,seg-data/images/cju7ae7bq1f820987toc8si1d.jpg,seg-data/masks/cju7ae7bq1f820987toc8si1d.jpg
694,seg-data/images/cju8567gdlcbq0801dwwyo2jt.jpg,seg-data/masks/cju8567gdlcbq0801dwwyo2jt.jpg
695,seg-data/images/cju888fr7nveu0818r9uwtiit.jpg,seg-data/masks/cju888fr7nveu0818r9uwtiit.jpg
696,seg-data/images/cju8d4jgatgpj0871q2ophhkm.jpg,seg-data/masks/cju8d4jgatgpj0871q2ophhkm.jpg
697,seg-data/images/cju2r6mt2om21099352pny5gw.jpg,seg-data/masks/cju2r6mt2om21099352pny5gw.jpg
698,seg-data/images/cju33belnbyhm0878yxl42233.jpg,seg-data/masks/cju33belnbyhm0878yxl42233.jpg
699,seg-data/images/cju6x97w4vwua0850x0997r0a.jpg,seg-data/masks/cju6x97w4vwua0850x0997r0a.jpg
700,seg-data/images/cju5b9oyda4yr0850g9viziyv.jpg,seg-data/masks/cju5b9oyda4yr0850g9viziyv.jpg
701,seg-data/images/cju1819curo000988pd5xcqme.jpg,seg-data/masks/cju1819curo000988pd5xcqme.jpg
702,seg-data/images/cju2uwz9f5yf1085506cfamfx.jpg,seg-data/masks/cju2uwz9f5yf1085506cfamfx.jpg
703,seg-data/images/cju7fq7mm2pw508176uk5ugtx.jpg,seg-data/masks/cju7fq7mm2pw508176uk5ugtx.jpg
704,seg-data/images/cju2zm0axztpe0988r8s9twjr.jpg,seg-data/masks/cju2zm0axztpe0988r8s9twjr.jpg
705,seg-data/images/cju5waeduln160817w0agirve.jpg,seg-data/masks/cju5waeduln160817w0agirve.jpg
706,seg-data/images/cju8c9akjsdjj0850s67uzlxq.jpg,seg-data/masks/cju8c9akjsdjj0850s67uzlxq.jpg
707,seg-data/images/cju1c4fcu40hl07992b8gj0c8.jpg,seg-data/masks/cju1c4fcu40hl07992b8gj0c8.jpg
708,seg-data/images/cju5fu081d8gc0818l3yylujk.jpg,seg-data/masks/cju5fu081d8gc0818l3yylujk.jpg
709,seg-data/images/cju6vvb8svhed0801jjcquh5e.jpg,seg-data/masks/cju6vvb8svhed0801jjcquh5e.jpg
710,seg-data/images/cju7ajnbo1gvm098749rdouk0.jpg,seg-data/masks/cju7ajnbo1gvm098749rdouk0.jpg
711,seg-data/images/cju88z8bson4h0871nnd7fdxo.jpg,seg-data/masks/cju88z8bson4h0871nnd7fdxo.jpg
712,seg-data/images/cju2m71z2ywwv080131bcrsd3.jpg,seg-data/masks/cju2m71z2ywwv080131bcrsd3.jpg
713,seg-data/images/cju2nqapmzvk20801f9us40dx.jpg,seg-data/masks/cju2nqapmzvk20801f9us40dx.jpg
714,seg-data/images/cju85qefyln6v0850szeb9byi.jpg,seg-data/masks/cju85qefyln6v0850szeb9byi.jpg
715,seg-data/images/cju2t62nq45jl0799odpufwx6.jpg,seg-data/masks/cju2t62nq45jl0799odpufwx6.jpg
716,seg-data/images/cju2zjcvj9qma0801dk71hhi0.jpg,seg-data/masks/cju2zjcvj9qma0801dk71hhi0.jpg
717,seg-data/images/cju41lojblbs307555jdci937.jpg,seg-data/masks/cju41lojblbs307555jdci937.jpg
718,seg-data/images/cju7eueum2oqn0850rodmx8zo.jpg,seg-data/masks/cju7eueum2oqn0850rodmx8zo.jpg
719,seg-data/images/cju13cgqmnhwn0988yrainhcp.jpg,seg-data/masks/cju13cgqmnhwn0988yrainhcp.jpg
720,seg-data/images/cju3xeexgii1j0817zs68tb4g.jpg,seg-data/masks/cju3xeexgii1j0817zs68tb4g.jpg
721,seg-data/images/cju41p90plcsx08018cnzpndc.jpg,seg-data/masks/cju41p90plcsx08018cnzpndc.jpg
722,seg-data/images/cju1f15k3w4ct0835cmde6ypo.jpg,seg-data/masks/cju1f15k3w4ct0835cmde6ypo.jpg
723,seg-data/images/cju7cl8zm1xcu0817ado0jpas.jpg,seg-data/masks/cju7cl8zm1xcu0817ado0jpas.jpg
724,seg-data/images/cjyzl833ndne80838pzuq6ila.jpg,seg-data/masks/cjyzl833ndne80838pzuq6ila.jpg
725,seg-data/images/cju8ca4geseia0850i2ru11hw.jpg,seg-data/masks/cju8ca4geseia0850i2ru11hw.jpg
726,seg-data/images/cju85omszllp30850b6rm9mi3.jpg,seg-data/masks/cju85omszllp30850b6rm9mi3.jpg
727,seg-data/images/cju1euuc65wm00799m4sjdnnn.jpg,seg-data/masks/cju1euuc65wm00799m4sjdnnn.jpg
728,seg-data/images/cju8c1a0ws7o208181c6lbsom.jpg,seg-data/masks/cju8c1a0ws7o208181c6lbsom.jpg
729,seg-data/images/cju3y9difj6th0801kd1rqm3w.jpg,seg-data/masks/cju3y9difj6th0801kd1rqm3w.jpg
730,seg-data/images/cju300m3s04fg0988uzupuf7z.jpg,seg-data/masks/cju300m3s04fg0988uzupuf7z.jpg
731,seg-data/images/cju6yywx1whbb0871ksgfgf9f.jpg,seg-data/masks/cju6yywx1whbb0871ksgfgf9f.jpg
732,seg-data/images/cju2ricdv2iys0878sv1adh0u.jpg,seg-data/masks/cju2ricdv2iys0878sv1adh0u.jpg
733,seg-data/images/cju7d1tvt25bu08019dvw3uff.jpg,seg-data/masks/cju7d1tvt25bu08019dvw3uff.jpg
734,seg-data/images/cjyzkmjy8evns070165gf9dmq.jpg,seg-data/masks/cjyzkmjy8evns070165gf9dmq.jpg
735,seg-data/images/cju43lcnum9y10755bjs7z87f.jpg,seg-data/masks/cju43lcnum9y10755bjs7z87f.jpg
736,seg-data/images/cju32pzh9bpw10855q4vaxfhe.jpg,seg-data/masks/cju32pzh9bpw10855q4vaxfhe.jpg
737,seg-data/images/cju8cattbsivm0818p446wgel.jpg,seg-data/masks/cju8cattbsivm0818p446wgel.jpg
738,seg-data/images/cjyzufihqquiw0a46jatrbwln.jpg,seg-data/masks/cjyzufihqquiw0a46jatrbwln.jpg
739,seg-data/images/cju1dg44i4z3w0801nyz4p6zf.jpg,seg-data/masks/cju1dg44i4z3w0801nyz4p6zf.jpg
740,seg-data/images/cju2nguelpmlj0835rojdn097.jpg,seg-data/masks/cju2nguelpmlj0835rojdn097.jpg
741,seg-data/images/cju357rxxdaz30878y2esjpjt.jpg,seg-data/masks/cju357rxxdaz30878y2esjpjt.jpg
742,seg-data/images/cju2tqfgw4oat0799rn0g5b2z.jpg,seg-data/masks/cju2tqfgw4oat0799rn0g5b2z.jpg
743,seg-data/images/cju8chxndsre008015uisl4si.jpg,seg-data/masks/cju8chxndsre008015uisl4si.jpg
744,seg-data/images/cju34m7h536wq0988xz7gx79v.jpg,seg-data/masks/cju34m7h536wq0988xz7gx79v.jpg
745,seg-data/images/cju34c1xfyz920993itxkkfad.jpg,seg-data/masks/cju34c1xfyz920993itxkkfad.jpg
746,seg-data/images/cju8b0jr0r2oi0801jiquetd5.jpg,seg-data/masks/cju8b0jr0r2oi0801jiquetd5.jpg
747,seg-data/images/cju42romflni20817etb9a0fl.jpg,seg-data/masks/cju42romflni20817etb9a0fl.jpg
748,seg-data/images/cju3yb47cj1xq0817zfotbni4.jpg,seg-data/masks/cju3yb47cj1xq0817zfotbni4.jpg
749,seg-data/images/cju1efbr0rqxz09931z0lf4vf.jpg,seg-data/masks/cju1efbr0rqxz09931z0lf4vf.jpg
750,seg-data/images/cju412uwlkva50850d1ps1ww7.jpg,seg-data/masks/cju412uwlkva50850d1ps1ww7.jpg
751,seg-data/images/cju2uy8ox62jo0801g88hh42z.jpg,seg-data/masks/cju2uy8ox62jo0801g88hh42z.jpg
752,seg-data/images/cju885ikhnmkn09878s2lqtuh.jpg,seg-data/masks/cju885ikhnmkn09878s2lqtuh.jpg
753,seg-data/images/cju8ceacrsqkr0755hdz145es.jpg,seg-data/masks/cju8ceacrsqkr0755hdz145es.jpg
754,seg-data/images/cju422cm8lfxn0818ojicxejb.jpg,seg-data/masks/cju422cm8lfxn0818ojicxejb.jpg
755,seg-data/images/cju1alwgo30z60855fm3y23sm.jpg,seg-data/masks/cju1alwgo30z60855fm3y23sm.jpg
756,seg-data/images/cju7f9umg2olj0987fj5y285w.jpg,seg-data/masks/cju7f9umg2olj0987fj5y285w.jpg
757,seg-data/images/cju0qx73cjw570799j4n5cjze.jpg,seg-data/masks/cju0qx73cjw570799j4n5cjze.jpg
758,seg-data/images/cju2urqpwvxw70835rvndvtsi.jpg,seg-data/masks/cju2urqpwvxw70835rvndvtsi.jpg
759,seg-data/images/cju1euant5l960878iqj5vvto.jpg,seg-data/masks/cju1euant5l960878iqj5vvto.jpg
760,seg-data/images/cju2hewssldzx0835ep795xu0.jpg,seg-data/masks/cju2hewssldzx0835ep795xu0.jpg
761,seg-data/images/cju1gghyjwxt80835vx0wgxw0.jpg,seg-data/masks/cju1gghyjwxt80835vx0wgxw0.jpg
762,seg-data/images/cju5bbtwsa8cl0987wgfsqpao.jpg,seg-data/masks/cju5bbtwsa8cl0987wgfsqpao.jpg
763,seg-data/images/cju88cddensj00987788yotmg.jpg,seg-data/masks/cju88cddensj00987788yotmg.jpg
764,seg-data/images/cju40taxlkrho0987smigg0x0.jpg,seg-data/masks/cju40taxlkrho0987smigg0x0.jpg
765,seg-data/images/cju3uwz6ogsp10801h2r3bj5l.jpg,seg-data/masks/cju3uwz6ogsp10801h2r3bj5l.jpg
766,seg-data/images/cju43in5fm22c08175rxziqrk.jpg,seg-data/masks/cju43in5fm22c08175rxziqrk.jpg
767,seg-data/images/cju2u4pymvc720988wsxrmi84.jpg,seg-data/masks/cju2u4pymvc720988wsxrmi84.jpg
768,seg-data/images/cju0u2g7pmnux0801vkk47ivj.jpg,seg-data/masks/cju0u2g7pmnux0801vkk47ivj.jpg
769,seg-data/images/cju2ouil2mssu0993hvxsed6d.jpg,seg-data/masks/cju2ouil2mssu0993hvxsed6d.jpg
770,seg-data/images/cju5k503sfa5f0871lx0rpu5y.jpg,seg-data/masks/cju5k503sfa5f0871lx0rpu5y.jpg
771,seg-data/images/cju8b4ja9r2s808509d45ma86.jpg,seg-data/masks/cju8b4ja9r2s808509d45ma86.jpg
772,seg-data/images/cju2yo1j1v0qz09934o0e683p.jpg,seg-data/masks/cju2yo1j1v0qz09934o0e683p.jpg
773,seg-data/images/ck2da7fwcjfis07218r1rvm95.jpg,seg-data/masks/ck2da7fwcjfis07218r1rvm95.jpg
774,seg-data/images/cju7efffp2ivf0817etg3jehl.jpg,seg-data/masks/cju7efffp2ivf0817etg3jehl.jpg
775,seg-data/images/cju1bm8063nmh07996rsjjemq.jpg,seg-data/masks/cju1bm8063nmh07996rsjjemq.jpg
776,seg-data/images/cju7b4mtw1n9n080186209f3d.jpg,seg-data/masks/cju7b4mtw1n9n080186209f3d.jpg
777,seg-data/images/cju6v6g6kvdw007552x6mb0po.jpg,seg-data/masks/cju6v6g6kvdw007552x6mb0po.jpg
778,seg-data/images/ck2bxskgxxzfv08386xkqtqdy.jpg,seg-data/masks/ck2bxskgxxzfv08386xkqtqdy.jpg
779,seg-data/images/cju1cu1u2474n0878tt7v4tdr.jpg,seg-data/masks/cju1cu1u2474n0878tt7v4tdr.jpg
780,seg-data/images/cju3xwpgviwlx0871rwm15q7v.jpg,seg-data/masks/cju3xwpgviwlx0871rwm15q7v.jpg
781,seg-data/images/cju2t2ivz43i10878zeg8r1br.jpg,seg-data/masks/cju2t2ivz43i10878zeg8r1br.jpg
782,seg-data/images/cju2t3ibkuecr0835o7si16zv.jpg,seg-data/masks/cju2t3ibkuecr0835o7si16zv.jpg
783,seg-data/images/cju306x7w05nb0835cunv799x.jpg,seg-data/masks/cju306x7w05nb0835cunv799x.jpg
784,seg-data/images/cju7bf1lp1shi081835vs84lc.jpg,seg-data/masks/cju7bf1lp1shi081835vs84lc.jpg
785,seg-data/images/cju32zhbnc1oy0801iyv1ix6p.jpg,seg-data/masks/cju32zhbnc1oy0801iyv1ix6p.jpg
786,seg-data/images/cju2ij9uiic2l09933ljiv6gm.jpg,seg-data/masks/cju2ij9uiic2l09933ljiv6gm.jpg
787,seg-data/images/cju1c8ffau5770835g0g343o8.jpg,seg-data/masks/cju1c8ffau5770835g0g343o8.jpg
788,seg-data/images/cju8a1jtvpt9m081712iwkca7.jpg,seg-data/masks/cju8a1jtvpt9m081712iwkca7.jpg
789,seg-data/images/cju15l5ubz9yh0855b3ivdpse.jpg,seg-data/masks/cju15l5ubz9yh0855b3ivdpse.jpg
790,seg-data/images/cju7atnm31if40817pqclnjer.jpg,seg-data/masks/cju7atnm31if40817pqclnjer.jpg
791,seg-data/images/cju45jpvfn6c809873pv1i34s.jpg,seg-data/masks/cju45jpvfn6c809873pv1i34s.jpg
792,seg-data/images/cju5x15djm7ae0755h8czf6nt.jpg,seg-data/masks/cju5x15djm7ae0755h8czf6nt.jpg
793,seg-data/images/cju7fpfzq2wyf0818xxd1oziv.jpg,seg-data/masks/cju7fpfzq2wyf0818xxd1oziv.jpg
794,seg-data/images/cju6z7e4bwgdd0987ogkzq9kt.jpg,seg-data/masks/cju6z7e4bwgdd0987ogkzq9kt.jpg
795,seg-data/images/cju30mm25a53s0799qa5wiqe8.jpg,seg-data/masks/cju30mm25a53s0799qa5wiqe8.jpg
796,seg-data/images/cju85hguellg50818kwu3s8d1.jpg,seg-data/masks/cju85hguellg50818kwu3s8d1.jpg
797,seg-data/images/ck2395w2mb4vu07480otsu6tw.jpg,seg-data/masks/ck2395w2mb4vu07480otsu6tw.jpg
798,seg-data/images/cju6z9a9kwsl007552s49rx6i.jpg,seg-data/masks/cju6z9a9kwsl007552s49rx6i.jpg
799,seg-data/images/cju0s2a9ekvms080138tjjpxr.jpg,seg-data/masks/cju0s2a9ekvms080138tjjpxr.jpg
800,seg-data/images/cju2zdhsczmn50988z64qwg2q.jpg,seg-data/masks/cju2zdhsczmn50988z64qwg2q.jpg
801,seg-data/images/cju32upim1z7u0988l883nqp6.jpg,seg-data/masks/cju32upim1z7u0988l883nqp6.jpg
802,seg-data/images/cju3ua8u0g9rg0801uayhdxhu.jpg,seg-data/masks/cju3ua8u0g9rg0801uayhdxhu.jpg
803,seg-data/images/cju17v6ih0u7808783zcbg1jy.jpg,seg-data/masks/cju17v6ih0u7808783zcbg1jy.jpg
804,seg-data/images/cju1drnhbrb9409935wi7vkhg.jpg,seg-data/masks/cju1drnhbrb9409935wi7vkhg.jpg
805,seg-data/images/cju2ueb6j5ado0878vf5md13o.jpg,seg-data/masks/cju2ueb6j5ado0878vf5md13o.jpg
806,seg-data/images/cju2nnqrqzp580855z8mhzgd6.jpg,seg-data/masks/cju2nnqrqzp580855z8mhzgd6.jpg
807,seg-data/images/cju7da88w2eod0755wejzynvt.jpg,seg-data/masks/cju7da88w2eod0755wejzynvt.jpg
808,seg-data/images/cju14pxbaoksp0835qzorx6g6.jpg,seg-data/masks/cju14pxbaoksp0835qzorx6g6.jpg
809,seg-data/images/cju31y80qbawn0801twwm2l5s.jpg,seg-data/masks/cju31y80qbawn0801twwm2l5s.jpg
810,seg-data/images/cju5o4pk9h0720755lgp9jq8m.jpg,seg-data/masks/cju5o4pk9h0720755lgp9jq8m.jpg
811,seg-data/images/cju3381d8bz3h07991xtl7ra0.jpg,seg-data/masks/cju3381d8bz3h07991xtl7ra0.jpg
812,seg-data/images/cju3xhpvvimda0987ygrpzni2.jpg,seg-data/masks/cju3xhpvvimda0987ygrpzni2.jpg
813,seg-data/images/cju87z6o6nh73085045bzsx6o.jpg,seg-data/masks/cju87z6o6nh73085045bzsx6o.jpg
814,seg-data/images/cju2lz8vqktne0993fuym6drw.jpg,seg-data/masks/cju2lz8vqktne0993fuym6drw.jpg
815,seg-data/images/cju1g4nsb6ngy0799l4ezm8ab.jpg,seg-data/masks/cju1g4nsb6ngy0799l4ezm8ab.jpg
816,seg-data/images/cju7f4sc62xqj075597xpmuoy.jpg,seg-data/masks/cju7f4sc62xqj075597xpmuoy.jpg
817,seg-data/images/cju2qdj95ru8g09886gfi9rsz.jpg,seg-data/masks/cju2qdj95ru8g09886gfi9rsz.jpg
818,seg-data/images/cju6ur9l9v9jq0755paud9uka.jpg,seg-data/masks/cju6ur9l9v9jq0755paud9uka.jpg
819,seg-data/images/cju7fcgbe2z3p07550vaflqdb.jpg,seg-data/masks/cju7fcgbe2z3p07550vaflqdb.jpg
820,seg-data/images/cju1c3218411b08014g9f6gig.jpg,seg-data/masks/cju1c3218411b08014g9f6gig.jpg
821,seg-data/images/cju84dsvaklpx098750hp83x4.jpg,seg-data/masks/cju84dsvaklpx098750hp83x4.jpg
822,seg-data/images/cju2s2527pfyr0993l3h1149a.jpg,seg-data/masks/cju2s2527pfyr0993l3h1149a.jpg
823,seg-data/images/cju6wi3akvn8r0801px8eligc.jpg,seg-data/masks/cju6wi3akvn8r0801px8eligc.jpg
824,seg-data/images/cju0qkwl35piu0993l0dewei2.jpg,seg-data/masks/cju0qkwl35piu0993l0dewei2.jpg
825,seg-data/images/cju34ouumcznz07996gg1xq7v.jpg,seg-data/masks/cju34ouumcznz07996gg1xq7v.jpg
826,seg-data/images/cju5x28nzm7t907558ocq4bt7.jpg,seg-data/masks/cju5x28nzm7t907558ocq4bt7.jpg
